m1,m2,Xieff,VT
65,9.903637690628294,-0.7948717948717949,1042019977.8732018
65,9.903637690628294,-0.7435897435897436,1094558846.263105
65,9.903637690628294,-0.6923076923076923,1149884418.7496798
65,9.903637690628294,-0.641025641025641,1208156326.6642315
65,9.903637690628294,-0.5897435897435898,1269544250.7092624
65,9.903637690628294,-0.5384615384615385,1334229292.500513
65,9.903637690628294,-0.4871794871794872,1402403627.7017224
65,9.903637690628294,-0.4358974358974359,1474272815.6151528
65,9.903637690628294,-0.3846153846153846,1550055414.243371
65,9.903637690628294,-0.33333333333333337,1629984888.6221304
65,9.903637690628294,-0.28205128205128205,1714310690.0978522
65,9.903637690628294,-0.23076923076923084,1803298516.6570423
65,9.903637690628294,-0.17948717948717952,1897233418.927351
65,9.903637690628294,-0.1282051282051282,1996419923.3123696
65,9.903637690628294,-0.07692307692307698,2101184066.9694614
65,9.903637690628294,-0.02564102564102566,2211875580.6301084
65,9.903637690628294,0.02564102564102555,2328868767.194096
65,9.903637690628294,0.07692307692307687,2452566711.2817383
65,9.903637690628294,0.1282051282051282,2583401828.574273
65,9.903637690628294,0.17948717948717952,2721838857.7440243
65,9.903637690628294,0.23076923076923084,2868378605.9900103
65,9.903637690628294,0.28205128205128194,3023561215.9015074
65,9.903637690628294,0.33333333333333326,3187967932.7312126
65,9.903637690628294,0.3846153846153846,3362228738.153547
65,9.903637690628294,0.4358974358974359,3547023929.169883
65,9.903637690628294,0.4871794871794872,3743090544.9158382
65,9.903637690628294,0.5384615384615383,3951227995.8375115
65,9.903637690628294,0.5897435897435896,4172304606.0452094
65,9.903637690628294,0.641025641025641,4407265022.952926
65,9.903637690628294,0.6923076923076923,4657138224.216092
65,9.903637690628294,0.7435897435897436,4923047362.362976
65,9.903637690628294,0.7948717948717947,5206220185.680567
65,9.903637690628294,0.846153846153846,5508000841.047947
65,9.903637690628294,0.8974358974358974,5829861513.545295
65,9.903637690628294,0.9487179487179487,6173419705.813373
65,9.903637690628294,1.0,6540446328.344292
65,10.53850027533417,-1.0,958032322.8307747
65,10.53850027533417,-0.9487179487179487,1006118229.8593748
65,10.53850027533417,-0.8974358974358975,1056732447.0540727
65,10.53850027533417,-0.8461538461538461,1110017836.4542909
65,10.53850027533417,-0.7948717948717949,1166125937.6346178
65,10.53850027533417,-0.7435897435897436,1225217956.0108624
65,10.53850027533417,-0.6923076923076923,1287465133.0333958
65,10.53850027533417,-0.641025641025641,1353050230.9615073
65,10.53850027533417,-0.5897435897435898,1422167086.7103639
65,10.53850027533417,-0.5384615384615385,1495022945.3302975
65,10.53850027533417,-0.4871794871794872,1571838107.9753556
65,10.53850027533417,-0.4358974358974359,1652847744.5228145
65,10.53850027533417,-0.3846153846153846,1738303046.5468361
65,10.53850027533417,-0.33333333333333337,1828471407.7315502
65,10.53850027533417,-0.28205128205128205,1923639584.7305834
65,10.53850027533417,-0.23076923076923084,2024113748.35737
65,10.53850027533417,-0.17948717948717952,2130221419.6653569
65,10.53850027533417,-0.1282051282051282,2242313910.926208
65,10.53850027533417,-0.07692307692307698,2360766754.4096947
65,10.53850027533417,-0.02564102564102566,2485984266.016513
65,10.53850027533417,0.02564102564102555,2618399504.9767914
65,10.53850027533417,0.07692307692307687,2758478035.3396697
